split_file,scenario,type,class,train_ratio,val_ratio,test_ratio
S6_seed_8.pkl,S6,Source,Lighting appliance manufacturing,0.0002084925985127528,0.00041459369817578774,0.00041017227235438887
S6_seed_8.pkl,S6,Source,Universal instruments manufacturing,0.00013899506567516853,0.00041459369817578774,0.00020508613617719443
S6_seed_8.pkl,S6,Source,Arts and crafts and etiquette supplies manufacturing,0.0005559802627006741,0.0008291873963515755,0.0008203445447087777
S6_seed_8.pkl,S6,Source,Noble metal acquisition,0.0004864827298630899,0.0006218905472636816,0.0006152584085315833
S6_seed_8.pkl,S6,Source,Rare and rare earth metals smelting,0.0009729654597261798,0.0010364842454394694,0.001025430680885972
S6_seed_8.pkl,S6,Source,Refined petroleum products manufacturing,0.00521231496281882,0.005182421227197346,0.005537325676784249
S6_seed_9.pkl,original,Source,Veterinary drug manufacturing,0.017857142857142856,0.01694915254237288,0.022727272727272728
S6_seed_9.pkl,original,Source,Wood processing,0.03571428571428571,0.0,0.0
S6_seed_9.pkl,original,Source,Metal surface treatment and heat treatment processing,0.23214285714285715,0.15254237288135594,0.06818181818181818
S6_seed_9.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.03571428571428571,0.01694915254237288,0.06818181818181818
S6_seed_9.pkl,original,Source,Environmental governance industry,0.03571428571428571,0.05084745762711865,0.0
S6_seed_9.pkl,original,Source,Fur tanning and products processing,0.017857142857142856,0.01694915254237288,0.0
S6_seed_9.pkl,original,Source,Ferroalloy smelting,0.03571428571428571,0.0,0.022727272727272728
S6_seed_9.pkl,original,Source,Electronic components and electronic special materials,0.03571428571428571,0.0,0.022727272727272728
S6_seed_9.pkl,original,Source,Glass manufacturing,0.03571428571428571,0.0,0.0
S6_seed_9.pkl,original,Source,Gas drilling,0.017857142857142856,0.01694915254237288,0.0
S6_seed_9.pkl,original,Source,Basic chemical raw materials manufacturing,0.21428571428571427,0.288135593220339,0.25
S6_seed_9.pkl,original,Source,Synthetic materials manufacturing,0.03571428571428571,0.01694915254237288,0.0
S6_seed_9.pkl,original,Source,Universal instruments manufacturing,0.017857142857142856,0.0,0.0
S6_seed_9.pkl,original,Source,Battery manufacturing,0.03571428571428571,0.01694915254237288,0.045454545454545456
S6_seed_9.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.017857142857142856,0.0,0.0
S6_seed_9.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.017857142857142856,0.01694915254237288,0.022727272727272728
S6_seed_9.pkl,original,Source,Commonly used non-ferrous metal smelting,0.08928571428571429,0.2033898305084746,0.29545454545454547
S6_seed_9.pkl,original,Source,Rare and rare earth metals smelting,0.017857142857142856,0.01694915254237288,0.0
S6_seed_9.pkl,original,Source,Refined petroleum products manufacturing,0.03571428571428571,0.01694915254237288,0.022727272727272728
S6_seed_9.pkl,original,Source,Unspecified,0.017857142857142856,0.11864406779661017,0.09090909090909091
S6_seed_9.pkl,original,Source,Noble metal smelting,0.0,0.01694915254237288,0.0
S6_seed_9.pkl,original,Source,Lighting appliance manufacturing,0.0,0.01694915254237288,0.0
S6_seed_9.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.0,0.022727272727272728
S6_seed_9.pkl,original,Source,Steelmaking,0.0,0.0,0.022727272727272728
S6_seed_9.pkl,original,Source,Noble metal acquisition,0.0,0.0,0.022727272727272728
S6_seed_9.pkl,S6,Source,Veterinary drug manufacturing,0.0015292645627693591,0.0016580310880829016,0.0018450184501845018
S6_seed_9.pkl,S6,Source,Wood processing,0.0007646322813846796,0.0008290155440414508,0.0008200082000820008
S6_seed_9.pkl,S6,Source,Metal surface treatment and heat treatment processing,0.1531349923536772,0.15253886010362694,0.15334153341533416
S6_seed_9.pkl,S6,Source,"Coatings, printing ink, paint and similar products manufacture",0.004865841790629779,0.0051813471502590676,0.005330053300533005
S6_seed_9.pkl,S6,Source,"Explosives, fire and fireworks product manufacturing",0.00013902405116085083,0.0004145077720207254,0.0002050020500205002
S6_seed_9.pkl,S6,Source,Environmental governance industry,0.010704851939385513,0.010569948186528497,0.010865108651086511
S6_seed_9.pkl,S6,Source,Basic chemical raw materials manufacturing,0.40212706798276104,0.40082901554404143,0.3991389913899139
S6_seed_9.pkl,S6,Source,Fur tanning and products processing,0.00034756012790212705,0.0004145077720207254,0.0006150061500615006
S6_seed_9.pkl,S6,Source,Ferroalloy smelting,0.0014597525371889337,0.001450777202072539,0.0018450184501845018
S6_seed_9.pkl,S6,Source,Electronic components and electronic special materials,0.0010426803837063812,0.001243523316062176,0.0012300123001230013
S6_seed_9.pkl,S6,Source,Glass manufacturing,0.000834144306965105,0.0008290155440414508,0.001025010250102501
S6_seed_9.pkl,S6,Source,Battery manufacturing,0.005213401918531906,0.005595854922279792,0.005740057400574006
S6_seed_9.pkl,S6,Source,Steelmaking,0.00034756012790212705,0.000621761658031088,0.0006150061500615006
S6_seed_9.pkl,S6,Source,Unspecified,0.04177672737383567,0.04186528497409327,0.04264042640426404
S6_seed_9.pkl,S6,Source,Gas drilling,0.0005560962046434033,0.000621761658031088,0.0008200082000820008
S6_seed_9.pkl,S6,Source,Commonly used non-ferrous metal acquisition,0.0020853607674127623,0.0022797927461139897,0.0024600246002460025
S6_seed_9.pkl,S6,Source,Noble metal smelting,0.00027804810232170165,0.0004145077720207254,0.0006150061500615006
S6_seed_9.pkl,S6,Source,Synthetic materials manufacturing,0.0009731683581259558,0.001243523316062176,0.0012300123001230013
S6_seed_9.pkl,S6,Source,Commonly used non-ferrous metal smelting,0.3643125260670096,0.3626943005181347,0.36100861008610086
S6_seed_9.pkl,S6,Source,Lighting appliance manufacturing,0.00020853607674127625,0.0004145077720207254,0.0004100041000410004
S6_seed_9.pkl,S6,Source,Universal instruments manufacturing,0.00013902405116085083,0.0004145077720207254,0.0002050020500205002
S6_seed_9.pkl,S6,Source,Arts and crafts and etiquette supplies manufacturing,0.0005560962046434033,0.0008290155440414508,0.0008200082000820008
S6_seed_9.pkl,S6,Source,Noble metal acquisition,0.0004865841790629779,0.000621761658031088,0.0006150061500615006
S6_seed_9.pkl,S6,Source,Rare and rare earth metals smelting,0.0009731683581259558,0.0010362694300518134,0.001025010250102501
S6_seed_9.pkl,S6,Source,Refined petroleum products manufacturing,0.005143889892951481,0.00538860103626943,0.005535055350553505
S7_seed_0.pkl,original,Source,Electronic components and electronic special materials,0.029850746268656716,0.027777777777777776,0.0
S7_seed_0.pkl,original,Source,Veterinary drug manufacturing,0.014925373134328358,0.05555555555555555,0.0
S7_seed_0.pkl,original,Source,Wood processing,0.029850746268656716,0.0,0.0
S7_seed_0.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.029850746268656716,0.027777777777777776,0.05357142857142857
S7_seed_0.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.014925373134328358,0.0,0.0
S7_seed_0.pkl,original,Source,Metal surface treatment and heat treatment processing,0.208955223880597,0.1111111111111111,0.125
S7_seed_0.pkl,original,Source,Environmental governance industry,0.04477611940298507,0.027777777777777776,0.017857142857142856
S7_seed_0.pkl,original,Source,Fur tanning and products processing,0.014925373134328358,0.027777777777777776,0.0
S7_seed_0.pkl,original,Source,Basic chemical raw materials manufacturing,0.19402985074626866,0.2777777777777778,0.30357142857142855
S7_seed_0.pkl,original,Source,Ferroalloy smelting,0.014925373134328358,0.027777777777777776,0.017857142857142856
S7_seed_0.pkl,original,Source,Battery manufacturing,0.07462686567164178,0.0,0.0
S7_seed_0.pkl,original,Source,Gas drilling,0.014925373134328358,0.0,0.017857142857142856
S7_seed_0.pkl,original,Source,Synthetic materials manufacturing,0.014925373134328358,0.027777777777777776,0.017857142857142856
S7_seed_0.pkl,original,Source,Universal instruments manufacturing,0.014925373134328358,0.0,0.0
S7_seed_0.pkl,original,Source,Unspecified,0.1044776119402985,0.027777777777777776,0.07142857142857142
S7_seed_0.pkl,original,Source,Glass manufacturing,0.014925373134328358,0.027777777777777776,0.0
S7_seed_0.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.014925373134328358,0.0,0.0
S7_seed_0.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.014925373134328358,0.05555555555555555,0.0
S7_seed_0.pkl,original,Source,Commonly used non-ferrous metal smelting,0.07462686567164178,0.2222222222222222,0.30357142857142855
S7_seed_0.pkl,original,Source,Rare and rare earth metals smelting,0.029850746268656716,0.0,0.0
S7_seed_0.pkl,original,Source,Refined petroleum products manufacturing,0.029850746268656716,0.027777777777777776,0.017857142857142856
S7_seed_0.pkl,original,Source,Lighting appliance manufacturing,0.0,0.027777777777777776,0.0
S7_seed_0.pkl,original,Source,Steelmaking,0.0,0.0,0.017857142857142856
S7_seed_0.pkl,original,Source,Noble metal smelting,0.0,0.0,0.017857142857142856
S7_seed_0.pkl,original,Source,Noble metal acquisition,0.0,0.0,0.017857142857142856
S7_seed_0.pkl,S7,Source,Veterinary drug manufacturing,0.001097028228887104,0.0011155799547896545,0.0011431251282351907
S7_seed_0.pkl,S7,Source,Wood processing,0.0007248222226575509,0.0007339341807826674,0.0007327725180994812
S7_seed_0.pkl,S7,Source,Metal surface treatment and heat treatment processing,0.12859717515231062,0.12864398320758594,0.12873347597971685
S7_seed_0.pkl,S7,Source,"Coatings, printing ink, paint and similar products manufacture",0.0027621603620193156,0.0027595925197428295,0.0028138464695020076
S7_seed_0.pkl,S7,Source,"Explosives, fire and fireworks product manufacturing",3.917957960311086e-05,5.8714734462613395e-05,5.8621801447958495e-05
S7_seed_0.pkl,S7,Source,Environmental governance industry,0.01820870962054577,0.01823092505064146,0.018260691151039073
S7_seed_0.pkl,S7,Source,Basic chemical raw materials manufacturing,0.31242776265010674,0.31233302997387197,0.31224902541255095
S7_seed_0.pkl,S7,Source,Fur tanning and products processing,0.000137128528610888,0.00014678683615653348,0.00017586540434387548
S7_seed_0.pkl,S7,Source,Ferroalloy smelting,0.0007640018022606617,0.0007926489152452808,0.000820705220271419
S7_seed_0.pkl,S7,Source,Electronic components and electronic special materials,0.0004211804807334417,0.00041100314123829375,0.00046897441158366796
S7_seed_0.pkl,S7,Source,Glass manufacturing,0.0009109252257723274,0.0009394357514018143,0.0009379488231673359
S7_seed_0.pkl,S7,Source,Battery manufacturing,0.0036828804826924207,0.0037283856383759505,0.0037224843919453645
S7_seed_0.pkl,S7,Source,Steelmaking,0.00022528258271788744,0.00023485893785045358,0.00026379810651581324
S7_seed_0.pkl,S7,Source,Unspecified,0.034419260681332886,0.03440683439509145,0.034528241052847554
S7_seed_0.pkl,S7,Source,Gas drilling,0.0003134366368248869,0.0003229310395443737,0.0003224199079637717
S7_seed_0.pkl,S7,Source,Commonly used non-ferrous metal acquisition,0.0021450819832703194,0.002143087807885389,0.0021690066535744643
S7_seed_0.pkl,S7,Source,Noble metal smelting,0.00011753873880933257,0.00014678683615653348,0.00014655450361989624
S7_seed_0.pkl,S7,Source,Synthetic materials manufacturing,0.0002938468470233314,0.00029357367231306697,0.00035173080868775095
S7_seed_0.pkl,S7,Source,Commonly used non-ferrous metal smelting,0.48433796305365645,0.4841029856442474,0.48354192924348566
S7_seed_0.pkl,S7,Source,Lighting appliance manufacturing,6.8564264305444e-05,8.807210169392008e-05,8.793270217193774e-05
S7_seed_0.pkl,S7,Source,Universal instruments manufacturing,3.917957960311086e-05,5.8714734462613395e-05,5.8621801447958495e-05
S7_seed_0.pkl,S7,Source,Arts and crafts and etiquette supplies manufacturing,0.000548514114443552,0.0005577899773948272,0.000586218014479585
S7_seed_0.pkl,S7,Source,Noble metal acquisition,0.0004505651654357749,0.00046971787570090716,0.0004982853123076472
S7_seed_0.pkl,S7,Source,Rare and rare earth metals smelting,0.0011460027033909927,0.001144937322020961,0.00117243602895917
S7_seed_0.pkl,S7,Source,Refined petroleum products manufacturing,0.006121809312986072,0.0061356897513430994,0.006155289152035642
S7_seed_1.pkl,original,Source,Veterinary drug manufacturing,0.016666666666666666,0.0,0.058823529411764705
S7_seed_1.pkl,original,Source,Wood processing,0.008333333333333333,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Metal surface treatment and heat treatment processing,0.19166666666666668,0.045454545454545456,0.058823529411764705
S7_seed_1.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.03333333333333333,0.09090909090909091,0.0
S7_seed_1.pkl,original,Source,Environmental governance industry,0.03333333333333333,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Basic chemical raw materials manufacturing,0.25833333333333336,0.18181818181818182,0.29411764705882354
S7_seed_1.pkl,original,Source,Fur tanning and products processing,0.008333333333333333,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Ferroalloy smelting,0.016666666666666666,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Glass manufacturing,0.016666666666666666,0.0,0.0
S7_seed_1.pkl,original,Source,Electronic components and electronic special materials,0.008333333333333333,0.09090909090909091,0.0
S7_seed_1.pkl,original,Source,Battery manufacturing,0.03333333333333333,0.0,0.058823529411764705
S7_seed_1.pkl,original,Source,Unspecified,0.1,0.0,0.0
S7_seed_1.pkl,original,Source,Gas drilling,0.008333333333333333,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.025,0.0,0.0
S7_seed_1.pkl,original,Source,Synthetic materials manufacturing,0.008333333333333333,0.045454545454545456,0.058823529411764705
S7_seed_1.pkl,original,Source,Commonly used non-ferrous metal smelting,0.18333333333333332,0.13636363636363635,0.29411764705882354
S7_seed_1.pkl,original,Source,Noble metal acquisition,0.008333333333333333,0.0,0.0
S7_seed_1.pkl,original,Source,Rare and rare earth metals smelting,0.016666666666666666,0.0,0.0
S7_seed_1.pkl,original,Source,Refined petroleum products manufacturing,0.025,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Steelmaking,0.0,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Universal instruments manufacturing,0.0,0.045454545454545456,0.0
S7_seed_1.pkl,original,Source,Lighting appliance manufacturing,0.0,0.0,0.058823529411764705
S7_seed_1.pkl,original,Source,Noble metal smelting,0.0,0.0,0.058823529411764705
S7_seed_1.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.0,0.058823529411764705
S7_seed_1.pkl,S7,Source,Veterinary drug manufacturing,0.0010970174837161468,0.0011155144576544841,0.0011432256551562408
S7_seed_1.pkl,S7,Source,Wood processing,0.000724815123169597,0.0007338910905621606,0.0007328369584334877
S7_seed_1.pkl,S7,Source,Metal surface treatment and heat treatment processing,0.1286057103677947,0.128607074710113,0.12874479685759513
S7_seed_1.pkl,S7,Source,"Coatings, printing ink, paint and similar products manufacture",0.002742543709290367,0.0028181417877586965,0.002814093920384593
S7_seed_1.pkl,S7,Source,"Explosives, fire and fireworks product manufacturing",3.917919584700524e-05,5.8711287244972844e-05,5.8626956674679014e-05
S7_seed_1.pkl,S7,Source,Environmental governance industry,0.018208531269895686,0.01822985468956407,0.018262297004162514
S7_seed_1.pkl,S7,Source,Basic chemical raw materials manufacturing,0.3124149076840198,0.31231469249963306,0.3123057982060151
S7_seed_1.pkl,S7,Source,Fur tanning and products processing,0.00013712718546451835,0.0001467782181124321,0.00017588087002403706
S7_seed_1.pkl,S7,Source,Ferroalloy smelting,0.0007737891179783535,0.0007926023778071334,0.0007914639151081667
S7_seed_1.pkl,S7,Source,Electronic components and electronic special materials,0.0004211763553553063,0.0004109790107148099,0.0004690156533974321
S7_seed_1.pkl,S7,Source,Glass manufacturing,0.0009109163034428719,0.0009393805959195655,0.0009380313067948642
S7_seed_1.pkl,S7,Source,Battery manufacturing,0.0036828444096184926,0.0037281667400557755,0.0037228117488421176
S7_seed_1.pkl,S7,Source,Steelmaking,0.00022528037612028014,0.00023484514897989138,0.00026382130503605557
S7_seed_1.pkl,S7,Source,Unspecified,0.034438513149517604,0.03440481432555409,0.03447265052471126
S7_seed_1.pkl,S7,Source,Gas drilling,0.0003134335667760419,0.00032291207984735064,0.0003224482617107346
S7_seed_1.pkl,S7,Source,Commonly used non-ferrous metal acquisition,0.0021352661736617857,0.0021723176280639953,0.0021691973969631237
S7_seed_1.pkl,S7,Source,Noble metal smelting,0.00011753758754101571,0.0001467782181124321,0.00014656739168669754
S7_seed_1.pkl,S7,Source,Synthetic materials manufacturing,0.0002938439688525393,0.00032291207984735064,0.0003224482617107346
S7_seed_1.pkl,S7,Source,Commonly used non-ferrous metal smelting,0.4843430138596405,0.48404520769117865,0.48358445213108986
S7_seed_1.pkl,S7,Source,Lighting appliance manufacturing,6.856359273225918e-05,8.806693086745927e-05,8.794043501201853e-05
S7_seed_1.pkl,S7,Source,Universal instruments manufacturing,3.917919584700524e-05,5.8711287244972844e-05,5.8626956674679014e-05
S7_seed_1.pkl,S7,Source,Arts and crafts and etiquette supplies manufacturing,0.0005485087418580734,0.0005577572288272421,0.0005862695667467902
S7_seed_1.pkl,S7,Source,Noble metal acquisition,0.0004505607522405603,0.00046969029795978275,0.0004983291317347717
S7_seed_1.pkl,S7,Source,Rare and rare earth metals smelting,0.0011459914785249034,0.0011448701012769704,0.0011725391334935803
S7_seed_1.pkl,S7,Source,Refined petroleum products manufacturing,0.0061217493510945685,0.006135329517099663,0.006155830450841297
S7_seed_2.pkl,original,Source,Synthetic materials manufacturing,0.031914893617021274,0.0,0.0
S7_seed_2.pkl,original,Source,Veterinary drug manufacturing,0.031914893617021274,0.0,0.0
S7_seed_2.pkl,original,Source,Wood processing,0.02127659574468085,0.0,0.0
S7_seed_2.pkl,original,Source,Metal surface treatment and heat treatment processing,0.13829787234042554,0.14285714285714285,0.21621621621621623
S7_seed_2.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.06382978723404255,0.0,0.0
S7_seed_2.pkl,original,Source,Environmental governance industry,0.031914893617021274,0.03571428571428571,0.02702702702702703
S7_seed_2.pkl,original,Source,Basic chemical raw materials manufacturing,0.2553191489361702,0.25,0.24324324324324326
S7_seed_2.pkl,original,Source,Fur tanning and products processing,0.02127659574468085,0.0,0.0
S7_seed_2.pkl,original,Source,Ferroalloy smelting,0.031914893617021274,0.0,0.0
S7_seed_2.pkl,original,Source,Electronic components and electronic special materials,0.031914893617021274,0.0,0.0
S7_seed_2.pkl,original,Source,Glass manufacturing,0.02127659574468085,0.0,0.0
S7_seed_2.pkl,original,Source,Battery manufacturing,0.05319148936170213,0.0,0.0
S7_seed_2.pkl,original,Source,Steelmaking,0.010638297872340425,0.0,0.0
S7_seed_2.pkl,original,Source,Gas drilling,0.010638297872340425,0.03571428571428571,0.0
S7_seed_2.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.031914893617021274,0.0,0.0
S7_seed_2.pkl,original,Source,Noble metal smelting,0.010638297872340425,0.0,0.0
S7_seed_2.pkl,original,Source,Commonly used non-ferrous metal smelting,0.09574468085106383,0.32142857142857145,0.32432432432432434
S7_seed_2.pkl,original,Source,Lighting appliance manufacturing,0.010638297872340425,0.0,0.0
S7_seed_2.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.010638297872340425,0.0,0.0
S7_seed_2.pkl,original,Source,Noble metal acquisition,0.010638297872340425,0.0,0.0
S7_seed_2.pkl,original,Source,Rare and rare earth metals smelting,0.02127659574468085,0.0,0.0
S7_seed_2.pkl,original,Source,Unspecified,0.031914893617021274,0.17857142857142858,0.10810810810810811
S7_seed_2.pkl,original,Source,Refined petroleum products manufacturing,0.02127659574468085,0.03571428571428571,0.02702702702702703
S7_seed_2.pkl,original,Source,Universal instruments manufacturing,0.0,0.0,0.02702702702702703
S7_seed_2.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.0,0.02702702702702703
S7_seed_2.pkl,S7,Source,Veterinary drug manufacturing,0.0010969852494661992,0.0011155799547896545,0.0011432591680590977
S7_seed_2.pkl,S7,Source,Wood processing,0.0007247938255401673,0.0007339341807826674,0.0007328584410635242
S7_seed_2.pkl,S7,Source,Metal surface treatment and heat treatment processing,0.128592136966444,0.12864398320758594,0.12874857092603992
S7_seed_2.pkl,S7,Source,"Coatings, printing ink, paint and similar products manufacture",0.0027620521459773943,0.0027889498869741363,0.002784862076041392
S7_seed_2.pkl,S7,Source,"Explosives, fire and fireworks product manufacturing",3.9178044623792823e-05,5.8714734462613395e-05,5.862867528508194e-05
S7_seed_2.pkl,S7,Source,Environmental governance industry,0.018217790750063665,0.01823092505064146,0.01823351801366048
S7_seed_2.pkl,S7,Source,Basic chemical raw materials manufacturing,0.31241552234127995,0.31230367260664066,0.31231495324363145
S7_seed_2.pkl,S7,Source,Fur tanning and products processing,0.0001371231561832749,0.00014678683615653348,0.0001758860258552458
S7_seed_2.pkl,S7,Source,Ferroalloy smelting,0.0007737663813199083,0.0007926489152452808,0.0007914871163486061
S7_seed_2.pkl,S7,Source,Electronic components and electronic special materials,0.00041136946854982467,0.00044036050846960045,0.0004690294022806555
S7_seed_2.pkl,S7,Source,Glass manufacturing,0.0009108895375031833,0.0009394357514018143,0.000938058804561311
S7_seed_2.pkl,S7,Source,Battery manufacturing,0.003682736194636526,0.0037283856383759505,0.003722920880602703
S7_seed_2.pkl,S7,Source,Steelmaking,0.00022527375658680876,0.00023485893785045358,0.0002638290387828687
S7_seed_2.pkl,S7,Source,Unspecified,0.034427706713157945,0.03437747702786014,0.03453228974291326
S7_seed_2.pkl,S7,Source,Gas drilling,0.0003134243569903426,0.0003229310395443737,0.0003224577140679506
S7_seed_2.pkl,S7,Source,Commonly used non-ferrous metal acquisition,0.002144997943152657,0.002143087807885389,0.0021692609855480318
S7_seed_2.pkl,S7,Source,Noble metal smelting,0.00011753413387137848,0.00014678683615653348,0.00014657168821270483
S7_seed_2.pkl,S7,Source,Synthetic materials manufacturing,0.0002938353346784462,0.00029357367231306697,0.0003517720517104916
S7_seed_2.pkl,S7,Source,Commonly used non-ferrous metal smelting,0.48432878215048286,0.4841029856442474,0.4835693137513558
S7_seed_2.pkl,S7,Source,Lighting appliance manufacturing,6.856157809163745e-05,8.807210169392008e-05,8.79430129276229e-05
S7_seed_2.pkl,S7,Source,Universal instruments manufacturing,3.9178044623792823e-05,5.8714734462613395e-05,5.862867528508194e-05
S7_seed_2.pkl,S7,Source,Arts and crafts and etiquette supplies manufacturing,0.0005484926247330996,0.0005577899773948272,0.0005862867528508193
S7_seed_2.pkl,S7,Source,Noble metal acquisition,0.0004505475131736175,0.00046971787570090716,0.0004983437399231964
S7_seed_2.pkl,S7,Source,Rare and rare earth metals smelting,0.0011459578052459402,0.001144937322020961,0.0011725735057016387
S7_seed_2.pkl,S7,Source,Refined petroleum products manufacturing,0.0061313639836235775,0.0061356897513430994,0.006126696567291062
S7_seed_3.pkl,original,Source,Veterinary drug manufacturing,0.030303030303030304,0.025,0.0
S7_seed_3.pkl,original,Source,Wood processing,0.015151515151515152,0.025,0.0
S7_seed_3.pkl,original,Source,Metal surface treatment and heat treatment processing,0.18181818181818182,0.1,0.16981132075471697
S7_seed_3.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.015151515151515152,0.0,0.09433962264150944
S7_seed_3.pkl,original,Source,Environmental governance industry,0.030303030303030304,0.025,0.03773584905660377
S7_seed_3.pkl,original,Source,Basic chemical raw materials manufacturing,0.2878787878787879,0.225,0.22641509433962265
S7_seed_3.pkl,original,Source,Fur tanning and products processing,0.015151515151515152,0.025,0.0
S7_seed_3.pkl,original,Source,Ferroalloy smelting,0.015151515151515152,0.0,0.03773584905660377
S7_seed_3.pkl,original,Source,Electronic components and electronic special materials,0.015151515151515152,0.05,0.0
S7_seed_3.pkl,original,Source,Gas drilling,0.015151515151515152,0.0,0.018867924528301886
S7_seed_3.pkl,original,Source,Synthetic materials manufacturing,0.015151515151515152,0.025,0.018867924528301886
S7_seed_3.pkl,original,Source,Commonly used non-ferrous metal smelting,0.2727272727272727,0.175,0.09433962264150944
S7_seed_3.pkl,original,Source,Glass manufacturing,0.015151515151515152,0.0,0.018867924528301886
S7_seed_3.pkl,original,Source,Battery manufacturing,0.015151515151515152,0.025,0.05660377358490566
S7_seed_3.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.015151515151515152,0.025,0.018867924528301886
S7_seed_3.pkl,original,Source,Rare and rare earth metals smelting,0.015151515151515152,0.0,0.018867924528301886
S7_seed_3.pkl,original,Source,Refined petroleum products manufacturing,0.015151515151515152,0.025,0.03773584905660377
S7_seed_3.pkl,original,Source,Unspecified,0.015151515151515152,0.15,0.09433962264150944
S7_seed_3.pkl,original,Source,Lighting appliance manufacturing,0.0,0.025,0.0
S7_seed_3.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.025,0.0
S7_seed_3.pkl,original,Source,Steelmaking,0.0,0.025,0.0
S7_seed_3.pkl,original,Source,Universal instruments manufacturing,0.0,0.025,0.0
S7_seed_3.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.0,0.018867924528301886
S7_seed_3.pkl,original,Source,Noble metal smelting,0.0,0.0,0.018867924528301886
S7_seed_3.pkl,original,Source,Noble metal acquisition,0.0,0.0,0.018867924528301886
S7_seed_3.pkl,S7,Source,Veterinary drug manufacturing,0.0010970174837161468,0.0011155472052606858,0.001143192144218086
S7_seed_3.pkl,S7,Source,Wood processing,0.000724815123169597,0.0007339126350399248,0.0007328154770628756
S7_seed_3.pkl,S7,Source,Metal surface treatment and heat treatment processing,0.12861550516675646,0.12858149365899482,0.128741023010406
S7_seed_3.pkl,S7,Source,"Coatings, printing ink, paint and similar products manufacture",0.002752338508252118,0.0027888680131517144,0.002814011431921442
S7_seed_3.pkl,S7,Source,"Explosives, fire and fireworks product manufacturing",3.917919584700524e-05,5.871301080319399e-05,5.8625238165030044e-05
S7_seed_3.pkl,S7,Source,Environmental governance industry,0.018208531269895686,0.018230389854391734,0.01826176168840686
S7_seed_3.pkl,S7,Source,Basic chemical raw materials manufacturing,0.3124149076840198,0.3123238609675904,0.31229664370511506
S7_seed_3.pkl,S7,Source,Fur tanning and products processing,0.00013712718546451835,0.00014678252700798497,0.00017587571449509013
S7_seed_3.pkl,S7,Source,Ferroalloy smelting,0.0007737891179783535,0.0007926256458431188,0.0007914407152279056
S7_seed_3.pkl,S7,Source,Electronic components and electronic special materials,0.00041138155639355503,0.0004403475810239549,0.00046900190532024036
S7_seed_3.pkl,S7,Source,Glass manufacturing,0.0009109163034428719,0.0009394081728511038,0.0009380038106404807
S7_seed_3.pkl,S7,Source,Battery manufacturing,0.0036828444096184926,0.003728276186002818,0.003722702623479408
S7_seed_3.pkl,S7,Source,Steelmaking,0.00022528037612028014,0.00023485204321277596,0.0002638135717426352
S7_seed_3.pkl,S7,Source,Unspecified,0.0344189235515941,0.03440582433067168,0.0345302652792027
S7_seed_3.pkl,S7,Source,Gas drilling,0.0003134335667760419,0.00032292155941756695,0.00032243880990766527
S7_seed_3.pkl,S7,Source,Commonly used non-ferrous metal acquisition,0.002145060972623537,0.0021430248943165807,0.0021691338121061117
S7_seed_3.pkl,S7,Source,Noble metal smelting,0.00011753758754101571,0.00014678252700798497,0.0001465630954125751
S7_seed_3.pkl,S7,Source,Synthetic materials manufacturing,0.0002938439688525393,0.00032292155941756695,0.00032243880990766527
S7_seed_3.pkl,S7,Source,Commonly used non-ferrous metal smelting,0.4843430138596405,0.4840887740723344,0.4835409643851678
S7_seed_3.pkl,S7,Source,Lighting appliance manufacturing,6.856359273225918e-05,8.806951620479098e-05,8.793785724754507e-05
S7_seed_3.pkl,S7,Source,Universal instruments manufacturing,3.917919584700524e-05,5.871301080319399e-05,5.8625238165030044e-05
S7_seed_3.pkl,S7,Source,Arts and crafts and etiquette supplies manufacturing,0.0005485087418580734,0.0005577736026303429,0.0005862523816503004
